year,type,month,region,avgPrice,volume
2015,organic,10,LosAngeles,1.6075,145042.99
2015,organic,10,Louisville,1.67,5874.73
2015,organic,10,MiamiFtLauderdale,1.505,5750.67
2015,organic,10,Midsouth,1.655,226743.51
2015,organic,10,Nashville,1.6625,19825.25
2015,organic,10,NewOrleansMobile,1.53,12641.29
2015,organic,10,NewYork,2.0875,56635.27
2015,organic,10,Northeast,1.725,216646.18
2015,organic,10,NorthernNewEngland,1.6175,33538.96
2015,organic,10,Orlando,2.0475,11986.8
2015,organic,10,Philadelphia,1.8425,13898.45
2015,organic,10,PhoenixTucson,1.8,35084.6
2015,organic,10,Pittsburgh,1.39,6518.33
2015,organic,10,Plains,1.725,121449.92
2015,organic,10,Portland,1.6925,95817.87
2015,organic,10,RaleighGreensboro,1.715,23560.48
2015,organic,10,RichmondNorfolk,1.57,19072.93
2015,organic,10,Roanoke,1.4675,23535.32
2015,organic,10,Sacramento,2.0275,22566.36
2015,organic,10,SanDiego,1.7925,32702.97
2015,organic,10,SanFrancisco,2.495,61331.92
2015,organic,10,Seattle,1.775,109663.3
2015,organic,10,SouthCarolina,1.84,16972.48
2015,organic,10,SouthCentral,1.5175,245188.81
2015,organic,10,Southeast,1.8275,123983.62
2015,organic,10,Spokane,1.9,8201
2015,organic,10,StLouis,1.3875,22935.04
2015,organic,10,Syracuse,1.605,5694.91
2015,organic,10,Tampa,1.4875,5396.58
2015,organic,10,TotalUS,1.685,2156150.8
2015,organic,10,West,1.6375,600031.07
2015,organic,10,WestTexNewMexico,2.02,29518.19
2015,organic,11,Albany,1.906,5253.01
2015,organic,11,Atlanta,1.726,23872.86
2015,organic,11,BaltimoreWashington,1.52,44002.62
2015,organic,11,Boise,1.464,6756.99
2015,organic,11,Boston,1.244,37991.49
2015,organic,11,BuffaloRochester,1.572,13510.31
2015,organic,11,California,1.64,475394.47
2015,organic,11,Charlotte,1.94,15028.99
2015,organic,11,Chicago,1.586,122720.98
2015,organic,11,CincinnatiDayton,1.394,44655.82
2015,organic,11,Columbus,1.462,18516.9
2015,organic,11,DallasFtWorth,1.43,55263.88
2015,organic,11,Denver,1.2,188760.95
2015,organic,11,Detroit,1.816,34291.91
2015,organic,11,GrandRapids,1.642,8034.01
2015,organic,11,GreatLakes,1.57,352185.53
2015,organic,11,HarrisburgScranton,1.76,8679.95
2015,organic,11,HartfordSpringfield,2.194,13436.17
2015,organic,11,Houston,1.488,44863.08
2015,organic,11,Indianapolis,1.55,8435.47
2015,organic,11,Jacksonville,1.86,8752.98
2015,organic,11,LasVegas,2.018,24312.6
2015,organic,11,LosAngeles,1.352,239338.74
2015,organic,11,Louisville,1.644,6278.49
2015,organic,11,MiamiFtLauderdale,1.43,6609.18
2015,organic,11,Midsouth,1.626,241354.54
2015,organic,11,Nashville,1.548,24661.37
2015,organic,11,NewOrleansMobile,1.634,10373.66
2015,organic,11,NewYork,1.88,63382
2015,organic,11,Northeast,1.634,260110.06
2015,organic,11,NorthernNewEngland,1.612,44317.38
2015,organic,11,Orlando,1.834,13557.45
2015,organic,11,Philadelphia,1.738,18074.74
2015,organic,11,PhoenixTucson,1.818,37214.23
2015,organic,11,Pittsburgh,1.454,6359.95
2015,organic,11,Plains,1.694,149415.43
2015,organic,11,Portland,1.334,176223.88
2015,organic,11,RaleighGreensboro,1.748,22252.13
2015,organic,11,RichmondNorfolk,1.592,18758.08
2015,organic,11,Roanoke,1.462,21216.79
2015,organic,11,Sacramento,1.88,26014.97
2015,organic,11,SanDiego,1.772,41258.21
2015,organic,11,SanFrancisco,2.126,80121.76
2015,organic,11,Seattle,1.482,196796.4
2015,organic,11,SouthCarolina,1.782,19038.84
2015,organic,11,SouthCentral,1.504,270048.99
2015,organic,11,Southeast,1.73,140923.15
2015,organic,11,Spokane,1.56,11925.84
2015,organic,11,StLouis,1.34,26808.06
2015,organic,11,Syracuse,1.622,6017.48
2015,organic,11,Tampa,1.7,9821.33
2015,organic,11,TotalUS,1.52,2856441.15
2015,organic,11,West,1.35,967008.94
2015,organic,11,WestTexNewMexico,1.974,33962.79
2015,organic,12,Albany,1.8525,4306.96
2015,organic,12,Atlanta,1.7475,15179.8
2015,organic,12,BaltimoreWashington,1.59,45618.85
2015,organic,12,Boise,1.0775,9421.15
2015,organic,12,Boston,1.4325,32775.9
2015,organic,12,BuffaloRochester,1.4975,17220.56
2015,organic,12,California,1.4175,388187.11
2015,organic,12,Charlotte,1.9125,11096.97
2015,organic,12,Chicago,1.585,94588.51
2015,organic,12,CincinnatiDayton,1.425,31556.89
2015,organic,12,Columbus,1.5775,10763.12
2015,organic,12,DallasFtWorth,1.405,44671.13
2015,organic,12,Denver,1.265,116512.69
2015,organic,12,Detroit,1.685,24545.53
2015,organic,12,GrandRapids,1.63,7738.47
2015,organic,12,GreatLakes,1.5425,266289.41
2015,organic,12,HarrisburgScranton,1.71,17801.21
2015,organic,12,HartfordSpringfield,2.265,19188.09
2015,organic,12,Houston,1.355,39563.41
2015,organic,12,Indianapolis,1.44,7502.78
2015,organic,12,Jacksonville,1.8275,7057.23
2015,organic,12,LasVegas,1.9475,19582.65
2015,organic,12,LosAngeles,1.1725,200617.66
2015,organic,12,Louisville,1.5825,4290.2
2015,organic,12,MiamiFtLauderdale,1.515,5139.12
2015,organic,12,Midsouth,1.645,185456.79
2015,organic,12,Nashville,1.575,16459.98
2015,organic,12,NewOrleansMobile,1.54,7778.67
2015,organic,12,NewYork,1.845,88536.37
2015,organic,12,Northeast,1.7,293423.2
2015,organic,12,NorthernNewEngland,1.6325,34691.17
2015,organic,12,Orlando,1.82,11209.36
2015,organic,12,Philadelphia,1.6175,30298.09
2015,organic,12,PhoenixTucson,1.775,26849.8
2015,organic,12,Pittsburgh,1.54,3595.01
2015,organic,12,Plains,1.7575,108163.97
2015,organic,12,Portland,1.26,132945.57
2015,organic,12,RaleighGreensboro,1.785,15071.41
2015,organic,12,RichmondNorfolk,1.635,14770.53
2015,organic,12,Roanoke,1.525,14148.99
2015,organic,12,Sacramento,1.6275,22672.54
2015,organic,12,SanDiego,1.4875,38239.22
2015,organic,12,SanFrancisco,1.9025,56643.81
2015,organic,12,Seattle,1.5375,114140.29
2015,organic,12,SouthCarolina,1.7375,14528.08
2015,organic,12,SouthCentral,1.43,220244.64
2015,organic,12,Southeast,1.725,102635.66
2015,organic,12,Spokane,1.64,7156.23
2015,organic,12,StLouis,1.5825,17790.56
2015,organic,12,Syracuse,1.54,8081.88
2015,organic,12,Tampa,1.735,7825.15
2015,organic,12,TotalUS,1.5,2219679.1
2015,organic,12,West,1.365,655278.32
2015,organic,12,WestTexNewMexico,1.843333333,21247.47
2016,conventional,1,Albany,1.19,546259.78
2016,conventional,1,Atlanta,0.996,2418969.35
2016,conventional,1,BaltimoreWashington,1.13,4204725.93
2016,conventional,1,Boise,0.892,430562.85
2016,conventional,1,Boston,1.052,3134507.9
2016,conventional,1,BuffaloRochester,1.328,709353.04
2016,conventional,1,California,0.852,32786906.02
2016,conventional,1,Charlotte,0.952,1029053.75
2016,conventional,1,Chicago,1.05,4200478.09
2016,conventional,1,CincinnatiDayton,0.902,1125625.3
2016,conventional,1,Columbus,0.944,877882.78
2016,conventional,1,DallasFtWorth,0.848,5307272.09
2016,conventional,1,Denver,0.676,5723589.98
2016,conventional,1,Detroit,1.01,1966141.37
2016,conventional,1,GrandRapids,1.042,1035073.48
2016,conventional,1,GreatLakes,1.004,17680453.04
2016,conventional,1,HarrisburgScranton,1.116,1246495.72
2016,conventional,1,HartfordSpringfield,1.18,1667411.29
2016,conventional,1,Houston,0.82,5226871.08
2016,conventional,1,Indianapolis,0.966,872958.46
2016,conventional,1,Jacksonville,1.044,791856.34
2016,conventional,1,LasVegas,0.902,1375518.18
2016,conventional,1,LosAngeles,0.728,16463421.54
2016,conventional,1,Louisville,0.896,521932.18
2016,conventional,1,MiamiFtLauderdale,1.074,2739638.36
2016,conventional,1,Midsouth,1.022,14870876.3
2016,conventional,1,Nashville,0.93,920278.87
2016,conventional,1,NewOrleansMobile,0.884,1336858.12
2016,conventional,1,NewYork,1.11,7703489.39
2016,conventional,1,Northeast,1.126,22369041.06
2016,conventional,1,NorthernNewEngland,1.084,2217659.68
2016,conventional,1,Orlando,1.044,1699543.03
2016,conventional,1,Philadelphia,1.188,2245356.58
2016,conventional,1,PhoenixTucson,0.634,5568645.69
2016,conventional,1,Pittsburgh,1.228,480687.96
2016,conventional,1,Plains,1.07,8450245.24
2016,conventional,1,Portland,0.856,3564413.72
2016,conventional,1,RaleighGreensboro,0.966,1343721.05
2016,conventional,1,RichmondNorfolk,0.97,1246646.68
2016,conventional,1,Roanoke,0.968,722514.39
2016,conventional,1,Sacramento,1.078,2227159.32
2016,conventional,1,SanDiego,0.764,3068038.01
2016,conventional,1,SanFrancisco,1.14,4066956.05
2016,conventional,1,Seattle,0.918,3827892.03
2016,conventional,1,SouthCarolina,1.004,1558749.81
2016,conventional,1,SouthCentral,0.834,26825567.81
2016,conventional,1,Southeast,1,17540407.52
2016,conventional,1,Spokane,0.946,502986.88
2016,conventional,1,StLouis,1.054,986651.12
2016,conventional,1,Syracuse,1.318,331467.67
2016,conventional,1,Tampa,0.952,2093973.53
2016,conventional,1,TotalUS,0.922,175341095.1
2016,conventional,1,West,0.788,34817598.14
2016,conventional,1,WestTexNewMexico,0.848,3340969.4
2016,conventional,2,Albany,1.185,455262.07
2016,conventional,2,Atlanta,0.9175,2176371.64
2016,conventional,2,BaltimoreWashington,1.1325,3499522.05
2016,conventional,2,Boise,0.8475,385718.19
2016,conventional,2,Boston,1.0625,2637119.37
2016,conventional,2,BuffaloRochester,1.28,596489.86
2016,conventional,2,California,0.825,30131278.05
2016,conventional,2,Charlotte,0.98,938345.86
2016,conventional,2,Chicago,1.015,3470457.83
2016,conventional,2,CincinnatiDayton,0.85,949492.33
2016,conventional,2,Columbus,0.95,688920.84
2016,conventional,2,DallasFtWorth,0.7325,5079629.28
2016,conventional,2,Denver,0.7,4345364.63
2016,conventional,2,Detroit,1.025,1519615.01
2016,conventional,2,GrandRapids,1.075,790568.8
2016,conventional,2,GreatLakes,0.9825,14509784.41
2016,conventional,2,HarrisburgScranton,1.1125,1065465.01
2016,conventional,2,HartfordSpringfield,1.1775,1437987.83
2016,conventional,2,Houston,0.73,4530137.45
2016,conventional,2,Indianapolis,0.9325,801684.58
2016,conventional,2,Jacksonville,0.8175,916307.3
2016,conventional,2,LasVegas,0.805,1463180.66
2016,conventional,2,LosAngeles,0.6775,15212255.7
2016,conventional,2,Louisville,0.8775,490368.71
2016,conventional,2,MiamiFtLauderdale,0.91,2931370.62
2016,conventional,2,Midsouth,1.0025,13085171.53
2016,conventional,2,Nashville,0.8675,844102.1
2016,conventional,2,NewOrleansMobile,0.77,1395470.14
2016,conventional,2,NewYork,1.1,6918713.98
2016,conventional,2,Northeast,1.1175,19307838.38
2016,conventional,2,NorthernNewEngland,1.055,1829863.22
2016,conventional,2,Orlando,0.8525,1802544.7
2016,conventional,2,Philadelphia,1.17,1950095.68
2016,conventional,2,PhoenixTucson,0.6,5208042.1
2016,conventional,2,Pittsburgh,1.19,374272.49
2016,conventional,2,Plains,0.975,7949749.47
2016,conventional,2,Portland,0.7825,3065129.13
2016,conventional,2,RaleighGreensboro,0.995,1232019.29
2016,conventional,2,RichmondNorfolk,0.93,1093959.22
2016,conventional,2,Roanoke,0.945,609268.47
2016,conventional,2,Sacramento,1.0425,2103230.09
2016,conventional,2,SanDiego,0.765,2690966.75
2016,conventional,2,SanFrancisco,1.1675,3675925.1
2016,conventional,2,Seattle,0.875,3127849.58
2016,conventional,2,SouthCarolina,0.8925,1626858.85
2016,conventional,2,SouthCentral,0.7475,24762788.98
2016,conventional,2,Southeast,0.87,17890393.26
2016,conventional,2,Spokane,0.865,441030.69
2016,conventional,2,StLouis,0.9575,817047.77
2016,conventional,2,Syracuse,1.2925,286430.75
2016,conventional,2,Tampa,0.8575,2043772.71
2016,conventional,2,TotalUS,0.8725,158371690.7
2016,conventional,2,West,0.755,30734686.45
2016,conventional,2,WestTexNewMexico,0.7025,3826711.86
2016,conventional,3,Albany,1.315,401829.71
2016,conventional,3,Atlanta,0.9725,2002320.37
2016,conventional,3,BaltimoreWashington,1.17,3327148.38
2016,conventional,3,Boise,0.86,381914.6
2016,conventional,3,Boston,1.0825,2536506.9
2016,conventional,3,BuffaloRochester,1.185,594556.59
2016,conventional,3,California,0.93,25527348.58
2016,conventional,3,Charlotte,1.1075,839949.24
2016,conventional,3,Chicago,1.035,3269264.89
2016,conventional,3,CincinnatiDayton,0.8825,895845.65
2016,conventional,3,Columbus,1.0125,620165.16
2016,conventional,3,DallasFtWorth,0.76,5068702.21
2016,conventional,3,Denver,0.8725,3219220.7
2016,conventional,3,Detroit,1.0575,1491518.69
2016,conventional,3,GrandRapids,1.03,834188.83
2016,conventional,3,GreatLakes,1.01,13890123.13
2016,conventional,3,HarrisburgScranton,1.1325,1014482.24
2016,conventional,3,HartfordSpringfield,1.2625,1294872.76
2016,conventional,3,Houston,0.7575,4736286.87
2016,conventional,3,Indianapolis,1.025,751611.23
2016,conventional,3,Jacksonville,1,695931.98
2016,conventional,3,LasVegas,0.8425,1302567.38
2016,conventional,3,LosAngeles,0.755,12968869.79
2016,conventional,3,Louisville,0.9825,411436
2016,conventional,3,MiamiFtLauderdale,1.085,2224261.42
2016,conventional,3,Midsouth,1.075,12146795.11
2016,conventional,3,Nashville,0.925,699107.75
2016,conventional,3,NewOrleansMobile,0.94,1109240.45
2016,conventional,3,NewYork,1.205,6194830.36
2016,conventional,3,Northeast,1.17,18014636.83
2016,conventional,3,NorthernNewEngland,1.09,1720428.08
2016,conventional,3,Orlando,1.0175,1375015.39
2016,conventional,3,Philadelphia,1.1925,1912639.72
2016,conventional,3,PhoenixTucson,0.5625,5309551.68
2016,conventional,3,Pittsburgh,1.1675,372150.3
2016,conventional,3,Plains,0.9975,7508663.88
2016,conventional,3,Portland,0.8175,2883321.49
2016,conventional,3,RaleighGreensboro,1.1075,1151220.6
2016,conventional,3,RichmondNorfolk,1.005,999381.78
2016,conventional,3,Roanoke,0.9725,577641.54
2016,conventional,3,Sacramento,1.1575,1748356.29
2016,conventional,3,SanDiego,0.8025,2460845.69
2016,conventional,3,SanFrancisco,1.3925,2986840.96
2016,conventional,3,Seattle,0.9225,2872895.44
2016,conventional,3,SouthCarolina,1.04,1387285.05
2016,conventional,3,SouthCentral,0.7775,24572284.82
2016,conventional,3,Southeast,1.0125,14396379.45
2016,conventional,3,Spokane,0.9175,390474.25
2016,conventional,3,StLouis,0.925,710505.81
2016,conventional,3,Syracuse,1.2675,281078.59
2016,conventional,3,Tampa,1.03,1528309.95
2016,conventional,3,TotalUS,0.9375,143704701.9
2016,conventional,3,West,0.7925,27648469.88
2016,conventional,3,WestTexNewMexico,0.725,3569790.42
2016,conventional,4,Albany,1.1775,340871.36
2016,conventional,4,Atlanta,0.885,2179854.6
2016,conventional,4,BaltimoreWashington,1.13,3317564.87
2016,conventional,4,Boise,0.74,373700.74
2016,conventional,4,Boston,1.0625,2456340.09
2016,conventional,4,BuffaloRochester,1.1075,647423.67
2016,conventional,4,California,0.91,25901040.2
2016,conventional,4,Charlotte,1.12,832755.59
2016,conventional,4,Chicago,1.105,3275601.6
2016,conventional,4,CincinnatiDayton,0.9125,847937.92
2016,conventional,4,Columbus,0.9,697886.52
2016,conventional,4,DallasFtWorth,0.6825,5586177.02
2016,conventional,4,Denver,0.8275,3485421.09
2016,conventional,4,Detroit,1.005,1426560.45
2016,conventional,4,GrandRapids,1.0575,826075.85
2016,conventional,4,GreatLakes,1.0075,13983874.51
2016,conventional,4,HarrisburgScranton,1.08,965091.68
2016,conventional,4,HartfordSpringfield,1.24,1162206.48
2016,conventional,4,Houston,0.695,5232380.8
2016,conventional,4,Indianapolis,0.995,758081.58
2016,conventional,4,Jacksonville,0.9025,894796.58
2016,conventional,4,LasVegas,0.8375,1392146.02
2016,conventional,4,LosAngeles,0.775,12404452.38
2016,conventional,4,Louisville,0.9,362992.97
2016,conventional,4,MiamiFtLauderdale,1.005,2840765.88
2016,conventional,4,Midsouth,1.055,11888765.65
2016,conventional,4,Nashville,0.87,784545.55
2016,conventional,4,NewOrleansMobile,0.875,1248588.83
2016,conventional,4,NewYork,1.15,4977348.8
2016,conventional,4,Northeast,1.13,16293606.53
2016,conventional,4,NorthernNewEngland,1.055,1726634.34
2016,conventional,4,Orlando,0.9425,1748110.65
2016,conventional,4,Philadelphia,1.1975,1588244.09
2016,conventional,4,PhoenixTucson,0.58,4997705.89
2016,conventional,4,Pittsburgh,1.1575,407369.52
2016,conventional,4,Plains,0.985,7844944
2016,conventional,4,Portland,0.7875,3119762.76
2016,conventional,4,RaleighGreensboro,1.1,1133389.11
2016,conventional,4,RichmondNorfolk,1.0025,935101.04
2016,conventional,4,Roanoke,0.935,561730.78
2016,conventional,4,Sacramento,1.09,1925790.57
2016,conventional,4,SanDiego,0.8175,2361647.21
2016,conventional,4,SanFrancisco,1.2225,3419240.98
2016,conventional,4,Seattle,0.8775,3136224.47
2016,conventional,4,SouthCarolina,0.9875,1529313.2
2016,conventional,4,SouthCentral,0.72,26119740.29
2016,conventional,4,Southeast,0.9375,17035858.97
2016,conventional,4,Spokane,0.9125,429792.41
2016,conventional,4,StLouis,0.88,828760.99
2016,conventional,4,Syracuse,1.185,261116.81
2016,conventional,4,Tampa,0.9525,1905953.49
2016,conventional,4,TotalUS,0.9025,147328060.4
2016,conventional,4,West,0.7825,28260230.31
2016,conventional,4,WestTexNewMexico,0.75,3477619.37
2016,conventional,5,Albany,1.298,617576.35
2016,conventional,5,Atlanta,0.766,3411337.63
2016,conventional,5,BaltimoreWashington,1.104,4662840.23
2016,conventional,5,Boise,0.62,442684.72
2016,conventional,5,Boston,1.018,3688343.06
2016,conventional,5,BuffaloRochester,1.12,853048.92
2016,conventional,5,California,0.878,34741785.34
2016,conventional,5,Charlotte,1.136,1157717.78
2016,conventional,5,Chicago,1.054,4657856.58
2016,conventional,5,CincinnatiDayton,0.868,1316873.32
2016,conventional,5,Columbus,0.842,1039734.77
2016,conventional,5,DallasFtWorth,0.722,7009504.44
2016,conventional,5,Denver,0.864,4795396.28
2016,conventional,5,Detroit,0.986,1957357.35
2016,conventional,5,GrandRapids,1.134,1104967.26
2016,conventional,5,GreatLakes,0.968,20217252.57
2016,conventional,5,HarrisburgScranton,1.046,1498207.9
2016,conventional,5,HartfordSpringfield,1.138,1971407.77
2016,conventional,5,Houston,0.704,6565825.61
2016,conventional,5,Indianapolis,0.922,1074129.79
2016,conventional,5,Jacksonville,0.872,1255357.27
2016,conventional,5,LasVegas,0.872,1819208.58
2016,conventional,5,LosAngeles,0.734,17010465.06
2016,conventional,5,Louisville,0.9,596718.29
2016,conventional,5,MiamiFtLauderdale,0.982,3968913.53
2016,conventional,5,Midsouth,1.03,17095475.24
2016,conventional,5,Nashville,0.858,1112768.53
2016,conventional,5,NewOrleansMobile,0.776,1920348.86
2016,conventional,5,NewYork,1.07,9397175.47
2016,conventional,5,Northeast,1.08,26896659.7
2016,conventional,5,NorthernNewEngland,1.036,2552063.42
2016,conventional,5,Orlando,0.932,2406996.57
2016,conventional,5,Philadelphia,1.144,2596188.2
2016,conventional,5,PhoenixTucson,0.6,6392438.33
2016,conventional,5,Pittsburgh,1.05,711374.82
2016,conventional,5,Plains,0.924,11373130.01
2016,conventional,5,Portland,0.762,4229281.31
2016,conventional,5,RaleighGreensboro,1.114,1522244.07
2016,conventional,5,RichmondNorfolk,0.962,1414216.52
2016,conventional,5,Roanoke,0.902,838606.43
2016,conventional,5,Sacramento,1.102,2467420.79
2016,conventional,5,SanDiego,0.804,3028315.08
2016,conventional,5,SanFrancisco,1.214,4443618.96
2016,conventional,5,Seattle,0.842,4207487.76
2016,conventional,5,SouthCarolina,0.896,2303362.92
2016,conventional,5,SouthCentral,0.736,33883497.35
2016,conventional,5,Southeast,0.88,24314419.54
2016,conventional,5,Spokane,0.862,565901.53
2016,conventional,5,StLouis,0.8,1335022.27
2016,conventional,5,Syracuse,1.28,395281.36
2016,conventional,5,Tampa,0.934,2617164.41
2016,conventional,5,TotalUS,0.884,206084245.7
2016,conventional,5,West,0.786,37562026.22
2016,conventional,5,WestTexNewMexico,0.748,4724039.63
2016,conventional,6,Albany,1.4425,473155.79
2016,conventional,6,Atlanta,0.79,2599211.53
2016,conventional,6,BaltimoreWashington,1.35,3392485.9
2016,conventional,6,Boise,0.6725,421651.68
2016,conventional,6,Boston,1.3,2544478.09
2016,conventional,6,BuffaloRochester,1.1975,686479.42
2016,conventional,6,California,1.01,26807243.84
2016,conventional,6,Charlotte,1.2475,858134.41
2016,conventional,6,Chicago,1.22,3398691.3
2016,conventional,6,CincinnatiDayton,0.9325,1139476.04
2016,conventional,6,Columbus,1.0925,712828.6
2016,conventional,6,DallasFtWorth,0.845,5130131.81
2016,conventional,6,Denver,0.9475,3323437.4
2016,conventional,6,Detroit,1.0075,1675016.24
2016,conventional,6,GrandRapids,1.2025,878453.99
2016,conventional,6,GreatLakes,1.0975,15230096.15
2016,conventional,6,HarrisburgScranton,1.2425,1062172
2016,conventional,6,HartfordSpringfield,1.46,1293405.87
2016,conventional,6,Houston,0.8625,4733113.65
2016,conventional,6,Indianapolis,1.1125,771898
2016,conventional,6,Jacksonville,1.07,758476.8
2016,conventional,6,LasVegas,0.92,1475454.64
2016,conventional,6,LosAngeles,0.835,13460259.41
2016,conventional,6,Louisville,1.1,380474.01
2016,conventional,6,MiamiFtLauderdale,1.1275,2641689.29
2016,conventional,6,Midsouth,1.155,12746807.01
2016,conventional,6,Nashville,0.93,841845.96
2016,conventional,6,NewOrleansMobile,0.965,1135869.43
2016,conventional,6,NewYork,1.4025,5927986.71
2016,conventional,6,Northeast,1.3425,18517386.9
2016,conventional,6,NorthernNewEngland,1.2275,1927139.9
2016,conventional,6,Orlando,1.09,1529776.75
2016,conventional,6,Philadelphia,1.395,1777422.63
2016,conventional,6,PhoenixTucson,0.675,4897559.54
2016,conventional,6,Pittsburgh,1.4,428450.95
2016,conventional,6,Plains,0.9675,9096110.97
2016,conventional,6,Portland,0.8525,2913827.27
2016,conventional,6,RaleighGreensboro,1.11,1217874.82
2016,conventional,6,RichmondNorfolk,0.9825,1086427.23
2016,conventional,6,Roanoke,0.9925,603153.34
2016,conventional,6,Sacramento,1.1925,1995050.47
2016,conventional,6,SanDiego,0.895,2427543.29
2016,conventional,6,SanFrancisco,1.435,3220012.4
2016,conventional,6,Seattle,0.9675,2848944.65
2016,conventional,6,SouthCarolina,1.005,1593591.2
2016,conventional,6,SouthCentral,0.865,24598485.11
2016,conventional,6,Southeast,1.0025,16242358.46
2016,conventional,6,Spokane,0.96,401611.05
2016,conventional,6,StLouis,0.9175,1026800.63
2016,conventional,6,Syracuse,1.345,322236.67
2016,conventional,6,Tampa,1.085,1654523.63
2016,conventional,6,TotalUS,1.0175,150919039.6
2016,conventional,6,West,0.8675,27680551.1
2016,conventional,6,WestTexNewMexico,0.79,4024345.06
2016,conventional,7,Albany,1.382,560673.47
2016,conventional,7,Atlanta,0.936,2857647.04
2016,conventional,7,BaltimoreWashington,1.502,3824132.54
2016,conventional,7,Boise,0.748,473142.48
2016,conventional,7,Boston,1.478,2641852.63
2016,conventional,7,BuffaloRochester,1.348,718446.1
2016,conventional,7,California,1.148,32060967.39
2016,conventional,7,Charlotte,1.366,1045151.32
2016,conventional,7,Chicago,1.522,3677491.25
2016,conventional,7,CincinnatiDayton,1.024,1396420.78
2016,conventional,7,Columbus,1.108,893291.02
2016,conventional,7,DallasFtWorth,0.916,5854055.5
2016,conventional,7,Denver,1.092,3786902.86
2016,conventional,7,Detroit,1.166,1670934.37
2016,conventional,7,GrandRapids,1.574,731350.22
2016,conventional,7,GreatLakes,1.256,16841888.64
2016,conventional,7,HarrisburgScranton,1.284,1312535.91
2016,conventional,7,HartfordSpringfield,1.596,1371636.81
2016,conventional,7,Houston,0.934,5224409.52
2016,conventional,7,Indianapolis,1.154,931022.96
2016,conventional,7,Jacksonville,1.156,911378.85
2016,conventional,7,LasVegas,1.08,1571426.96
2016,conventional,7,LosAngeles,0.984,15694984.74
2016,conventional,7,Louisville,1.142,484187.68
2016,conventional,7,MiamiFtLauderdale,1.204,2969597.62
2016,conventional,7,Midsouth,1.254,15257615.4
2016,conventional,7,Nashville,1.022,1024164.07
2016,conventional,7,NewOrleansMobile,1.088,1453693.8
2016,conventional,7,NewYork,1.612,5925720.7
2016,conventional,7,Northeast,1.474,20359283.88
2016,conventional,7,NorthernNewEngland,1.314,2405823.11
2016,conventional,7,Orlando,1.146,1899860.54
2016,conventional,7,Philadelphia,1.518,2005309.5
2016,conventional,7,PhoenixTucson,0.904,4703592.38
2016,conventional,7,Pittsburgh,1.334,552659.19
2016,conventional,7,Plains,1.152,9677383.15
2016,conventional,7,Portland,0.976,3221626.6
2016,conventional,7,RaleighGreensboro,1.252,1443329.16
2016,conventional,7,RichmondNorfolk,1.062,1384365.44
2016,conventional,7,Roanoke,1.03,761687.82
2016,conventional,7,Sacramento,1.326,2442805.78
2016,conventional,7,SanDiego,1.096,2785992.05
2016,conventional,7,SanFrancisco,1.466,4170583.35
2016,conventional,7,Seattle,1.092,3108924.07
2016,conventional,7,SouthCarolina,1.112,1922308.12
2016,conventional,7,SouthCentral,0.942,28249810.28
2016,conventional,7,Southeast,1.102,19198669.9
2016,conventional,7,Spokane,1.07,447023.49
2016,conventional,7,StLouis,0.87,1394726.96
2016,conventional,7,Syracuse,1.414,361762.17
2016,conventional,7,Tampa,1.144,2032860.07
2016,conventional,7,TotalUS,1.148,171757845.4
2016,conventional,7,West,1.036,30112227.06
2016,conventional,7,WestTexNewMexico,0.954,4314443.19
2016,conventional,8,Albany,1.3225,450417.21
2016,conventional,8,Atlanta,0.95,2263629.39
2016,conventional,8,BaltimoreWashington,1.5225,2948611.21
2016,conventional,8,Boise,0.895,322111.62
2016,conventional,8,Boston,1.3625,2296088.6
2016,conventional,8,BuffaloRochester,1.41,453154.23
2016,conventional,8,California,1.07,25687463.79
2016,conventional,8,Charlotte,1.4025,773209.86
2016,conventional,8,Chicago,1.645,2520572.34
2016,conventional,8,CincinnatiDayton,1.065,1055784.16
2016,conventional,8,Columbus,1.155,653619.08
2016,conventional,8,DallasFtWorth,0.805,4852040.27
2016,conventional,8,Denver,1.1125,2913569.57
2016,conventional,8,Detroit,1.0925,1390051.68
2016,conventional,8,GrandRapids,1.55,568863.69
2016,conventional,8,GreatLakes,1.31,12199827.37
2016,conventional,8,HarrisburgScranton,1.265,1066868.9
2016,conventional,8,HartfordSpringfield,1.5025,1173346.48
2016,conventional,8,Houston,0.9,4124331.17
2016,conventional,8,Indianapolis,1.2925,661130.63
2016,conventional,8,Jacksonville,1.1475,725369.35
2016,conventional,8,LasVegas,1.055,1198200.73
2016,conventional,8,LosAngeles,0.9425,12623016.35
2016,conventional,8,Louisville,1.21,338582.27
2016,conventional,8,MiamiFtLauderdale,1.2175,2335068.25
2016,conventional,8,Midsouth,1.29,11442162.19
2016,conventional,8,Nashville,1.09,748341.91
2016,conventional,8,NewOrleansMobile,1.075,1176464.4
2016,conventional,8,NewYork,1.52,5080208.67
2016,conventional,8,Northeast,1.41,16656627.54
2016,conventional,8,NorthernNewEngland,1.26,1907916.62
2016,conventional,8,Orlando,1.185,1418338.08
2016,conventional,8,Philadelphia,1.455,1653585.54
2016,conventional,8,PhoenixTucson,0.675,5333054.86
2016,conventional,8,Pittsburgh,1.4025,370572.6
2016,conventional,8,Plains,1.18,7240198.02
2016,conventional,8,Portland,0.9625,2572299.01
2016,conventional,8,RaleighGreensboro,1.29,1136699.29
